Unnamed: 0,label,text,__index_level_0__
869,2,"Die Vorlesungszeiten in Maynooth sind im Herbstsemester von Ende September bis Weihnachten. Als Erasmus-Student gilt die Besonderheit, dass man die Klausuren vor der Abreise vor Weihnachten schreibt und man somit nicht in der eigentlichen Klausurenphase im Januar nochmal kommen muss. Das Kursangebot ist sehr breit gestreut und durch die Möglichkeit des Anrechnens im IKW-Modul in Mannheim, hat man hierbei wirklich die Qual der Wahl. Zudem werden auch extra Erasmus-Kurse, beispielsweise zur irischen Geschichte oder Sprachkurse angeboten. Meine Kurswahl ist weiter unten zu entnehmen. 
Eine Vorlesung dauert in Irland nur 60 Minuten und es wird auch nicht wie in Mannheim immer eine Viertelstunde zwischen den Kursen eingeplant, um den Raum zu wechseln. Somit kommt man immer etwas zu spät zu den Kursen, was aber kein Problem ist, da die Dozenten meist sowieso 5 bis 10 Minuten später mit ihrem Unterricht anfangen. In allen Kursen hat man aber in der Regel zwei Stunden als Veranstaltung, manchmal als ein Block aber manchmal eben auf eine Stunde an zwei verschiedenen Tagen verteilt. Die Dozenten werden eigentlich immer mit Vornamen geduzt, was die Atmosphäre in der Veranstaltung gleich etwas lockerer macht. Das Niveau der Veranstaltungen ist im Vergleich zu Mannheim etwas niedriger, wobei dafür der Workload unterhalb des Semesters höher ist. Außerdem sind die Veranstaltungen im Allgemeinen viel Schulischer aufgebaut, als man es aus Deutschland gewohnt ist und es herrscht Anwesenheitspflicht. Die Prüfungsart besteht hier in den meisten Fällen aus einem Essay (etwa 2.000 - 4.000 Wörter lang). Dies ist bezogen auf den Leseaufwand mit einer Hausarbeit zu vergleichen, nur dass man dann je nach Kursanzahl mehrere davon zu schreiben hat. Jedoch findet man in diese Arbeitsweise schnell rein und man kommt gut damit zurecht. In manchen Kursen steht dann noch eine kleine Klausur am Ende des Semesters an oder es werden noch kleine Präsentationen und Gruppenarbeiten gefordert. Ich habe aber auch von Kommilitonen mitbekommen, dass die Prüfungsart sich etwas geändert hat, da wenige Internationals in einem Kurs waren und somit der Dozent die Prüfungsleistung für diese etwas angepasst hat. 
Zu Beginn des Semesters erhält man außerdem seine Studierendenkarte, auf die man beliebig viel Geld aufladen kann, um damit auf dem Campus zu bezahlen, die aber auch dazu dient, Zutritt zur Bibliothek zu bekommen und an den Computern zu drucken. Für eine Lernpause und einen Kaffee eignet sich sehr gut der Starbucks, welcher sich unten im Bibliotheksgebäude befindet. Für weitere Essensmöglichkeiten findet man auf dem Campus auch ein Subway, ein Aldi, das Phoenix Restaurant, welches so eine Art Mensa ist und die SU Bar, die am Abend als Treffpunkt für viele Studenten gilt. Auf dem Programm dort stehen oft Live-Musik, Karaoke- oder Bingo Abende. Außerdem sind die Getränke hier etwas günstiger. Die Mensa ist im Vergleich zu Mannheim teurer und hat auch nicht so eine große Auswahl. Ansonsten bietet die Uni noch zahlreiche Clubs und Societies, bei denen man sich für eine einmalige Gebühr von 2€ einschreiben kann. Ich bin hier der IESN Society beigetreten (vergleichbar mit Visum in Mannheim), welche viele Trips und Aktivitäten für die Internationals organisieren und war zudem im Badminton Club. Zudem bietet die Uni noch im Phoenix Building ein kostenfreies Gym.",727
232,1,"Die Lingnan ist eine sehr kleine Uni dementsprechend sind die Seminarräume und Vorlesungssäle sehr nah bei einander. Die Vorlesungszeit ist wie in Mannheim auf die gleichen Semesterzeiten aufgeteilt. Bei einem sehr breiten Kurangebot  wurden die Kurse recht klein gehalten und würden von der Teilnehmeranzahl eher unseren Seminaren ähneln. In manchen Vorlesungen hatte ich das Problem meinen Dozenten zu verstehen, da dieser nicht immer sehr gutes Englisch gesprochen hatte und zwischendrin zu Kantonesisch (Chinesischer Dialekt, welcher in Hong Kong gesprochen wird) gewechselt hat um einheimischen Studenten ein Wort oder eine Phrase zu verdeutlichen. Mit den Folien und Tafelanschrieben haben sich diese Missverständnisse jedoch gut klären lassen. Beliebt sind auch Gruppenarbeiten bei vielen Dozenten gewesen so musste ich zum Beispiel ein Video drehen oder einen Bericht über Regierungsinstitutionen in Gruppenarbeit schreiben. Dabei findet man sehr schnell heraus wer (teilweise auch welche Nationalität) gute Teamplayer sind und wer die Organisation der Gruppe in die Hand nimmt. In Summe war während des Semesters immer etwas zu tun mit verschiedenen Abgaben und Präsentationen so dass die Klausur am Ende nur noch 60% der Gesamtnote ausgemacht hatte. Interessant an den Kursen ist auch, dass diese nicht gleich lang sind so kann es sein dass ein Kurs nur eine Stunde geht ein anderer 90 min und ein dritter dann zwei Stunden. Dementsprechend ist es nicht einheitlich geregelt wann die Kurse beginnen. 
	Da leider auf Grund der Proteste das Semester vorzeitig beendet werden musste haben wir eine andere Art der Klausuren gehabt. Dadurch musste ich eine Klausur nicht schreiben eine andere wurde in eine Hausarbeit geändert und die letzten zwei habe ich zu einer bestimmten Zeit per E-Mail zugeschickt bekommen und musste diese dann nach zwei Stunden wieder zurück schicken und auf ein Moodle Portal hochladen. Hätten die Klausuren jedoch normal stattgefunden wären diese wie auch in Mannheim gemeinsam in einem Vorlesungssaal geschrieben worden. Zur Vorbereitung dieser Klausuren gab es die Möglichkeit im eigenen Zimmer zu lernen oder in der Bibliothek welche ausreichend Platz bietet zum Lernen, zudem gibt es noch einen Raum über der Bibliothek, welcher 24h geöffnet ist und mit Computern ausgestattet ist die auch zur Verfügung stehen.
	Das Sprachniveau meiner Hong Konger Kommilitonen war bei den meisten nicht so hoch, so dass Dozenten die Mitarbeit auch auf Kantonesisch anerkannt haben wenn sich diese nicht wussten sich richtig auszudrücken auf Englisch. Ich habe mich dafür entschieden in Hong Kong einen Mandarin Kurs zu belegen den ich hier in Mannheim leider nicht angerechnet bekommen habe. Dennoch fand ich es eine gute Erfahrung diesen Kurs gemacht zu haben.
	Auf dem Unigelände gibt es eine Mensa die verschiedene Arten von Gerichten macht. Es gibt mehr Gerichte als in unserer Mensa in Mannheim allerdings ist die Auswahl für Vegetarier sehr gering und für Veganer noch geringer. Generell wird in Hong Kong sehr viel Fleisch gegessen und in nicht allen Restaurants verstehen die Bedienungen Englisch, die die jedoch Englisch verstehen sind sehr kulant und können die Gerichte oft auch ohne Fleisch servieren. Gegenüber von der Uni ist eine kleine Mall in der man generell alles fast alles findet was man braucht. So enthält diese Mall zum Beispiel einen Supermarkt, unter andrem einen Laden in dem man sich von Geschirr bis zu Schreibwaren alles kaufen kann ein paar Restaurants und einen Markt. Wer noch ein Bisschen shoppen will hat es auch nicht so weit mit der MTR (dem Zug) sind es ca. 5-10 min bis man V-City und das Tuen Mun Town Plaza erreicht in dem sich von Luxusshops bis H&M alle arten an Bekleidungsläden gibt aber auch ein große Auswahl an Restaurants und ein Kino.",202
984,2,"Der Campus in Exeter gehört verschiedenen Rankings zufolge zu den schönsten in England. Außer einer Parkanlage findet man hier auch sonst alles, was man zum Überleben braucht: Supermärkte, Cafés, Sportanlagen, Pubs, Imbissstände, Geldautomaten und sogar einen Club. Dadurch bekommt man immer mehr das Gefühl, dass man von der normalen Welt und dem Alltag abgekapselt in einer Blase lebt, was durchaus nicht negativ verstanden werden soll. Nur unterscheidet sich das Campusleben in England sehr stark von dem in Deutschland und bietet daher einen interessanten neuen Blickwinkel. Die Vorlesungen bzw. das Studium selbst sollten allerdings keine besonders großen Überraschungen bieten. Hier gilt es lediglich, die Kurswahl entsprechend seinen eigenen Präferenzen hinsichtlich Gruppenarbeiten, Präsentationen und Klausuren anzupassen. Es ist noch zu erwähnen, dass die Universität technisch hervorragend ausgestattet ist. Jedoch, und da unterscheidet sich Exeter in keiner Weise von Mannheim, sind die Plätze in der Bibliothek hart umkämpft während der Prüfungsphase. Als Geheimtipp ist hier das Gebäude direkt neben der campuseigenen Kapelle zu empfehlen.",819
681,1,"Das Studium an der Linéuniversitetet findet sehr verschult in kleinen Gruppen statt. Mir hat besonders der persönliche Kontakt zu den Dozenten gefallen, die sich tatsächlich für jeden einzelnen Studenten interessieren und sehr umgänglich sind.  _x000D_
Allgemein wird in Schweden sehr viel Wert auf Gruppenarbeiten gelegt, wodurch man gerade als Austauschstudent schnell Kontakte herstellen kann. _x000D_
Im Vergleich zu Mannheim ist der wöchentliche Stundenplan in Växjö überschaubar. Der Großteil der Arbeit für die Kurse findet daher zu Hause oder mit Referatspartnern in der Bibliothek statt. _x000D_
Die Bibliothek ist dafür bestens geeignet, da sie zahlreiche Gruppenarbeitsräume anbietet. _x000D_
Die grundlegende Struktur des Studiums in Schweden unterscheidet sich vom Studium in Deutschland. Es gibt Kurse, die zu einem sogenannten Programm gehören. Dies bedeutet, dass man jeweils einen Kurs pro Periode hat, den man mit einer Prüfung direkt am Ende der Periode abschließt. Neben den Kursen in einem Programm gibt es noch die freiständigen Kurse, bei denen man sich die Anzahl der gewünschten Kurse selbst zusammen stellen kann. Hierbei gilt es jedoch zu beachten, dass es zu keinen zeitlichen Überschneidungen kommt.",565
127,2,"Die Semesterzeiten sind die gleichen wie bei uns. Der Workload in Chico ist viel höher als in Mannheim. Es kommen sämtliche Quizze und Abgaben unter dem Semester auf einen zu, die summiert die Gesamtnote ergeben. Außerdem gibt es Mid-Terms im Oktober. Allerdings ist das Niveau nicht so hoch wie in Mannheim, sodass die Aufgaben gut zu meistern sind. In drei von vier Kursen hatte ich zum Schluss eine Hausarbeit und in einem eine Klausur, die jedoch nicht viel in die Endnote eingeflossen sind - ein Klausurenphase wie bei uns gibt es also nicht. Englisch hat mir persönlich keine Probleme bereitet. Das International Office hat jedoch ab der Hälfte des Semesters eine “English Conversation Hour” für die Internationals angeboten, was eine nette Gelegenheit war, sich auszutauschen und mehr englisch zu sprechen. Auf dem Campus gibt es mehrere Lernmöglichkeiten, u.a. eine große Bücherei. Die meiste Zeit haben wir in “The Hub” verbracht, dort gibt es immer gratis Snacks und Kaffee und man kann sich unterhalten. Eine Mensa wie bei uns gibt es nicht, dafür aber viele kleine Bistros, in denen man Sandwiches, Pizzen, Smoothies, etc. bekommt.",108
1099,2,"Das Kursangebot an der QUT ist recht breit und man kann als Exchange auch verschiedenste Fachrichtungen belegen. Das Niveau würde ich unter dem Mannheimer Niveau ansiedeln. Ich hatte eine Klausur geschrieben (diese war online, auch wenn keine Corona Maßnahmen mehr in Kraft waren), welche ich für sehr einfach hielt. Das Studium ist in Semester aufgeteilt und die eigenen Vorlesungszeiten sind komplett an die eigenen Kurse gebunden. Bei mir waren fast alle Vorlesungen abends (18-20 Uhr). Die Vorlesungen habe ich jedoch nicht wirklich besucht, da ich aus dem Austausch mit QUTlern herausgefunden habe, dass für die Assignments vor allem die Tutorials wichtig sind. Allgemein habe ich bis auf die eine Klausur, ausschließlich schriftliche Abgaben/ Assignments gehabt. Diese waren meist hervorragend nur mit den Tutorial Slides zu lösen, da das Tutorial sich eben genau diesen Abgaben widmet und die Vorlesungen auch über ganz andere Dinge sprechen und eher wie ein Rahmenprogramm scheinen, was man besuchen kann, aber zur Kursbewältigung nicht zwingend besuchen muss. An der QUT habt ihr die Möglichkeit eure Kurse so zu wählen, dass ihr keine End Terms habt, was euch ganze 3 Wochen mehr Zeit gibt, um zu reisen. Ihr könnt bei jedem Modul der QUT einsehen, was für Prüfungsleistungen erbracht werden müssen und dementsprechend nur Module wählen, die keine End-terms haben, wofür ich mich auch entschied. Meine letzten 4 Abgaben waren also allesamt Ende Oktober schon fällig und danach war mein Semester vorbei. Allgemein hatte ich nur zwei Abgabewellen. Die erste war Ende August/ Anfang September und die zweite eben Ende Oktober. Dieser Studienaufbau sprach mir zu und bot mir auch neben dem Studium genug Freizeit. Ich würde euch auf jeden Fall empfehlen mindestens einen fachfremden Kurs zu besuchen, denn mein fachfremder Kurs war mein Lieblingskurs an der QUT. Am Campus gibt es einen teureren Foodcourt aber keine Mensa. Eine wichtige Sache gibt es noch zu erwähnen: An der QUT gleicht eine 7 einer 1,0 und eine 6 einer 2,0. Eine 6 erhält man bei zwischen 84-75% der zu erreichenden Punktzahl. Dadurch macht die QUT eigentlich auch einen Unterschied zwischen einer guten 6 (quasi 1,3) und einer schlechten 6 (2,0). Bei der Umrechnung wird das leider nicht berücksichtigt, weswegen ich nun zum Beispiel mit 83% erreichter Punkte (eigentlich 1,3) nur eine 2,0 angerechnet bekomme, da nur die 6 im ToR vermerkt ist. Das ist sehr Schade, würde mich aber unter keinen Umständen daran hindern, dennoch wieder an der QUT zu studieren.",915
195,2,"Das Kursangebot ist überragend, es gibt so unglaublich viele Kurse zur Auswahl, dass es schwerfällt, sich zu begrenzen. Auch die Möglichkeiten für fachfremden Kurse, die man wählen kann, sind der Wahnsinn. 
Der Unterricht läuft meist verschult ab – man muss mehrmals im Semester Paper schreiben, hat Tests und Klausuren. Ich empfand den Alltag als wesentlich entspannter im Vergleich zu Mannheim, und da auch die Anwesenheit und Mitarbeit zählt, kann man recht leicht gute Noten erhalten. Solange die Kurse vorher von der Universität abgesegnet wurden, war die Anerkennung hier ebenfalls kein Problem.
Das Studienjahr ist in Semester gegliedert. Die Internationals kommen eine Woche vor den Amerikanern auf dem Campus an, was den Einzug wesentlich entspannt. Wir mussten am 15. August vor Ort sein, der Unibeginn war am 23. August. Die Klausurenphase lief bis zum 17. Dezember.
Man kann während seiner Zeit an der USC theoretisch arbeiten, so lange das visatechnisch abgedeckt ist. Eine Mensa in dem Sinn gibt es nicht, stattdessen einen Food Court mit zahlreichen Möglichkeiten (Starbucks, Chick-fil-A,…). Dies ist auf Dauer allerdings recht teuer, weshalb ich meist zu Hause gekocht habe.",170
967,2,"Für meinen Master haben mir nur noch zwei Kurse gefehlt und für die Erasmus Förderung muss man 15ECTS Punkte absolvieren. Ich habe im Endeffekt vier Kurse besucht, wobei ich nur bei drei davon am Ende eine Note bekommen habe. Nebenbei habe ich meinen Hiwi Job aus Deutschland behalten. In allen Kursen hatte ich wöchentliche Abgaben und die Endnote hat sich aus verschiedenen Komponenten zusammengesetzt. An sich finde ich das System gar nicht schlecht, man muss nur wirklich den Überblick behalten. Ich würde sagen, dass das Niveau der Kurse in Mannheim höher ist als in Tartu. Ich hatte alle Kurse online und bei einem Kurs wurde ein Hybridmodell angeboten. Für mich war das eigentlich ganz schön, da ich so total flexibel war und auch schon unter dem Semester etwas reisen konnte. Zum arbeiten bin ich oft im Delta Gebäude der gewesen in dem man sich Gruppenräume buchen konnte und es auch eine gute Mensa gibt. Die Uni Tartu ist super modern und sehr gut ausgestattet.",806
1007,0,"Organisation
Eins der Haupt-Lernziele eines Auslandssemester ist die Verbesserung der eigenen Resilienz sowie der Organisations- und Koordinationsfähigkeiten. Hier bat die EDHEC einige Möglichkeiten zur Übung der genannten Fähigkeiten: Da die Verwaltungs- und Problemlösungs-Kultur eine andere ist, werden Probleme nicht direkt gelöst, sondern zuerst nach anderen, potentiellen Verursachern gesucht. So bedarf es oft einiger Mails bevor organisatorische Probleme nicht nur angegangen, sondern auch gelöst werden können. Beispiele hierfür waren die Freischaltung zum Kursverwaltungs-Systemen oder auch der Nichtzulassung zu Kursen, obwohl dieser über Erasmus-Vertrag so vereinbart wurde. Hier konnte aber mit Geduld und Nachdruck stets eine für alle Seiten zufriedenstellende Lösung gefunden werden. 

Allgemeines und Hintergrund
Um die nachfolgenden Informationen zum Studium besser zu verstehen und einordnen zu können, muss man das französische Hochschulsystem verstehen: Nach dem Erreichen des „Bac“ (äquivalent zum Abitur) gehen die französischen Schüler aus den höheren sozialen Schichten für zwei Jahre zur sogenannten „classes prépas“, welche die Allgemeinbildung schult und mit einer schwierigen Abschlussprüfung abschließt. Das Ergebnis dieser Prüfung bestimmt auf welche „Grande Ecole“ (Elite-Wirtschaftshochschule) ein Student gehen kann und nimmt dort zumeist ein 3 Jähriges-Masterprogramm auf, welches aus einem Foundation-Jahr (MiM), einem Jahr für Praktika oder Austausch-Programme und einer einjährigen Spezialisierungs-Phase (M.Sc.) besteht.

Bezüglich Noten werden an der EDHEC wie in Frankreich üblich Punkte zwischen 0 und 20 vergeben. Zum Bestehen benötigt ein Student 10 Punkte. Umgerechnet in das Mannheimer Notensystem wird für eine 1,0 mehr als 17 Punkte benötigt; für eine 1,3 16 Punkte; etc. Da Professoren jedoch im Normalfall höchstens 15 Punkte vergeben und Punkte über 15 nur in absoluten Ausnahmefällen vergeben werden, fällt die Umrechnung vergleichsweise schlecht aus.

Für französische Studenten sind Noten hingegen zumeist unwichtig, da für den Berufseinstieg lediglich die Tatsache, dass man eine der wenigen Grande Ecole besucht und welche Praktika/ Erfahrungen gesammelt hat, für die Auswahl zählen. Dadurch bedingt besteht für die Studenten kein extrinsischer Anreiz exzellente Noten anzustreben – welche Auswirkungen dies auf die internationalen Studenten hat, folgt weiter unten.

Nach Eigenbeschreibung sahen sich meine französischen Kommilitonen – bedingt durch den privaten Charakter und die hohen Studiengebühren des Grande-Ecole-Programms – weniger als Studenten als viel mehr „Kunden“ des Programms. In Folge dessen wurden Studenten trotz Überschreiten der maximalen Absenzen nicht von Kursen ausgeschlossen oder haben generell Kurse nicht bestanden.

Studienalltag
Anders als in Mannheim finden die Kurse nicht wöchentlich, sondern blockweise statt. Da viele Professoren an weiteren Business Schools oder auch beruflich tätig sind, stehen die Kurs-Daten zu Beginn des Semesters nicht fest, sondern werden nach und nach bekannt gegeben. Aufgrund des geblockten Unterrichts hatte ich auch mehrere Wochen (ca. 4 Wochen) unterhalb des Semesters frei und weitere Wochen lediglich eine Vorlesung, was Zeit zum Reisen oder zur Report/Cases/ Klausur-Vorbereitung gibt.

Die Vorlesungen selbst finden in 3-Stunden-Blöcken statt und bestehen meistens aus verschiedenen Elementen der bemühten Professoren (Diskussionen, Case-Studies oder Video-Sequenzen). Ein weitere Unterschied ist , dass es für die Kurse eine rigide Anwesenheitspflicht gibt, die meist per Liste direkt zu Beginn (durch sukzessives Aufrufen von bis zu 120 Namen) abgehakt wird. Pro Kurs sind nur wenige Abwesenheiten erlaubt – weitere führen zu Abzug in der Kurs-Note oder sogar zu einem Durchfallen. Die Abwesenheit aller dient dazu eine Diskussionskultur innerhalb des Vorlesung-Raums zu erzeugen, da die Partizipation in Form einer mündlichen Note mit bis zu 15% der End-Note einfließt. Außerdem soll durch die Abwesenheit sichergestellt werde, dass die Studenten grob über die Thematiken Bescheid wissen, welche sie ihren Reports oder Präsentationen bearbeiten müssen. Diese stellen neben den Vorlesungen selbst den Hauptteil der Arbeitslast dar, da die Cases und Reports, oft in kurzer Zeit und in multikulturellen Teams erarbeitet werden müssen (siehe Prüfungselemente in den Kursen weiter unten). Die Gruppen für die Assignments werden oft durch die Verwaltung zusammengestellt um ein ausgewogenes Kultur-Verhältnis sicherzustellen. Da die französischen Studenten jedoch wie bereits erwähnt keinen Anreiz zu guten Noten haben, müssen internationale Studenten sie durch die Prüfungsleistungen mitziehen, was in Gruppen von bis zu 8 Leute zu starker Demotivation führen kann. So kam es in meiner Kohorte zu größeren Diskussionen, welche dazu führten, dass mit Franzosen überforderte internationale Studenten im laufenden Semester die Universität wechseln wollten. Hier liegt für deutsche Studenten großes Potential die interkulturellen Fähigkeiten zu stärken, da im späteren Beruf immer wieder Teams mit unterschiedlichen Arbeitsmoralitäten gearbeitet wird.

Essensmöglichkeiten auf Campus/ in Campus-Nähe
Der Campus selbst bietet verschiede Möglichkeiten an: Eine Mensa mit verschiedenen Menüs für ca. 5-8 Euro, mehrere Cafeterien, welche belegte Brötchen anbieten und ein edles Restaurant mit Reservierung, welches jedoch sehr teuer ist.

Darüber hinaus befinden sich weitere Essens-Möglichkeiten abseits des Campus, wie bspw. McDonald´s, Bäckereien und Restaurants.",838
283,2,"Ich habe während dem HWS an der Université de Moncton studiert. Dies entspricht der session d´automne. Eingeschrieben war ich an der Fakultät Arts et sciences sociales im Programme B.A. majeure en études francais. Man muss mindestens drei Kurse belegen um als Vollzeitstudent zu gelten. Mehr als fünf würde ich euch defiinitiv nicht empfehlen. Ich war mit vier Kursen relativ gut ausgelastet.
Semainare oder Vorlesungen dauern entweder 3 Stunden am Stück oder zwei mal 1,5 Stunden. Dies ist am Anfang sehr anstrengend durchgehend konzentriert zu sein aber man gewöhnt sich dran. Macht euch auch wegen dem Französischniveau keine zu großen Sorgen. Die Professoren haben Verständnis dafür, dass ihr Austauschstudenten seid. Nur im schriftlichen sind sie sehr streng was die Rechtschreibung angeht. Es gibt jedoch die Möglichkeit im CAF (Centre d´aide en francais) eure Hausarbeiten gemeinsam mit Tutoren Korrektur zu lesen und somit eure Fehler zu verbessern. Auch das Korrekturprogramm Antidote das auf jedem Computer in der Unibib installiert ist kann euch helfen.
Insgesamt läuft in Moncton alles etwas anders ab. Über das ganze Semester verteilt hat man kontinuierlich Leistungsnachweise, Tests und Hausarbeiten zu schreiben. Das kann am Anfang sehr nervig sein aber am Ende des Semesters zahlt es sich aus. Ich hatte noch nie so eine entspannte Weihnachtszeit. Die Endklausuren zählen dann nur noch ca. 40%. So hängt nicht alles von der einen Note ab. 
Da die Université de Moncton eine sehr kleine Uni ist, ist die Studenten-Prof-Betreuung echt sehr gut. Ich war in einer Klasse mit nur drei Studenten. Im Durchschnitt sind es Klassen von max. 20 Studenten. Die Beziehung zu den Professoren ist sehr gut. Man dutzt diese und sie sind jederzeit ansprechbar. Man wartet nicht länger als einen Tag auf deren Antwort per Mail und kann jederzeit zu Ihnen in die Sprechstunde kommen. Bei jeglichen Fragen zögert also nicht direkt eure Lehrer anzusprechen.
Wenngleich ihr auch andere Informationen bekommt, ihr müsst keinen Französischsprachtest machen. Falls ihr jedoch einen Englischkurs belegen wollt, müsst ihr hier einen Test machen. 
Der Campus ist wie eine kleine Stadt. Es gibt eine Bank, eine eigene Poststelle sowie eine Bücherei die jetzt auch einige Lebensmittel verkauft. Jede Fakultät hat eine eigene kleine Caféteria, aber die Hauptmensa ist das 63. Dort gibt es jeden Tag Essen, welches aber eher teuer ist. Ich habe lieber zuhause gegessen. Aber zum Kaffeetrinken und Lernen bietet es sich super an. In der Studentenbar Le Coude gibt es mehrmals in der Woche Konzerte und Veranstaltungen und sie ist jeden Abend offen um sich auf ein Bierchen zu treffen. Es gibt auch ein Sportzentrum, das CEPS. Hier kann man kostenlos das Fitnessstudio und das Schwimmbad als auch die Sauna nutzen. Es gibt allerdings auch die Möglichkeit sich für kostenpflichtige Sportkurse anzumelden.",242
2225,0,"Und nun zum sehr enttäuschenden Teil des Auslandssemesters. Leider war die Erfahrung am singapurischen Campus der ESSEC sehr unterdurchschnittlich._x000D_
_x000D_
Die Kursblöcke waren sehr lang mit fast 3 Stunden pro Block und man hatte im Prinzip immer von Montag bis Freitag Uni. Zusätzlich hatte man ausschließlich 2-3 Blocks pro Tag, welches das Leben in Singapur oft auf den Campus beschränkte. Die Uni war sehr klein und in den Pausen blieb einem kaum etwas übrig, als in der kleinen Cafeteria etwas Zeit zu verbringen. Für die Projekte und Events bekamen wir die Ankündigungen erst kurz vorher und konnte somit Reisen nur spontan planen. Dazu kommt noch, dass die Anwesenheit in Singapur bei 90% liegen musste (was zwei möglichen Abwesenheiten pro Fach entsprach) und es in der ESSEC auch strikt eingehalten wird. Die Vorlesungszeit war für mich sehr sehr langweilig auch aufgrund des unterrichteten Erstsemester Niveaus. Was an der Uni Mannheim eine Vorlesung füllte wurde hier auf ein Semester gestreckt. Porter's 5 Forces werdet ihr hier noch einmal genauestens lernen...._x000D_
_x000D_
Die Professoren selbst sind auch nicht vergleichbar mit den Professoren in Mannheim oder anderen europäischen Hochschulen. Es geht strikt nach Lehrplan und es werden einem drei Stunden oft nur fundamentale Konstrukte beigebracht. Oft hatte man das Gefühl, sie wollten ihren Lehrplan nicht anpassen, bzw. waren selber mit der Verwaltung der ESSEC uneinig ob dies möglich ist. Von manchen Professoren hatten wir gehört sie wussten erst kurz vorher, dass sie den Kurs halten werden und hatten keinen Kontext zu unserem Programm bekommen._x000D_
_x000D_
Dies bringt mich zum größten Problem, die Betreuung der ESSEC. Obwohl man stets jemanden erreicht, hatte man sich am Campus stets als Gast gefühlt. Feedback wurde oft widerwillig angenommen, obwohl es eingefordert wurde. Die Projekte unserer Kohorte waren uninspiriert und haben kaum unsere Erwartungen erreicht._x000D_
_x000D_
Die ESSEC ist bekannt als eine tolle Institution. Leider ist dies in absolut keinstem Sinne was ich an dieser Uni erlebt habe. Da wir die erste Kohorte hier waren bin ich mir sicher, dass sich in der Zukunft einiges ändern wird, jedoch wollte ich die fehlende Lehre hier noch einmal deutlich monieren.",1838
